tower_id,device,dist_m,measured,simulated,residual,lat,lon
40782336,pc1,18.710467631776773,-72.9175,-71.32271575927734,-1.5947842407226602,52.48849166666667,13.302246666666669
40782336,pc1,43.80410267379859,-72.59595070422536,-84.90916442871094,12.313213724485578,52.48860333333333,13.30257
40782336,pc1,48.6794669504508,-78.66625,-85.41742706298828,6.751177062988276,52.48855666666667,13.302678333333333
40782336,pc1,55.055336015155135,-77.10375,-76.83757781982422,-0.26617218017578637,52.48845833333333,13.302803333333332
40782336,pc1,55.430108953202186,-73.37875,-74.93367767333984,1.5549276733398472,52.488475,13.302806666666667
40782336,pc1,55.430108953202186,-73.979375,-74.93367767333984,0.9543026733398392,52.488475,13.302806666666667
40782336,pc1,55.92516261409526,-78.408125,-75.0392837524414,-3.368841247558592,52.48846833333333,13.302815
40782336,pc1,57.42810006990925,-72.428125,-85.92464447021484,13.49651947021485,52.48833666666667,13.301156666666667
40782336,pc1,57.46977215473153,-72.69125,-75.13458251953125,2.4433325195312534,52.48847666666666,13.302836666666666
40782336,pc1,76.93679123163528,-75.735,-89.61136627197266,13.876366271972657,52.488215,13.30091
40782336,pc1,76.99364244555056,-75.59125,-89.61761474609375,14.026364746093748,52.48821333333333,13.30091
40782336,pc1,78.60197541688267,-79.121875,-89.75060272216797,10.628727722167966,52.48822333333333,13.30088
40782336,pc1,78.60197541688267,-79.453125,-89.7507553100586,10.297630310058594,52.48822333333333,13.30088
40782336,pc1,80.46734808430661,-81.644375,-88.47918701171875,6.834812011718753,52.48819666666667,13.300865
40782336,pc1,80.55112631331407,-77.1725,-89.82378387451172,12.65128387451172,52.48820666666667,13.300858333333334
