tower_id,device,measured,simulated,dist_m,lat,lon,residual
2940680,pc2,-67.126875,-62.85282897949219,2.9856399941754432,52.504405,13.335811666666666,-4.274046020507811
2940680,pc2,-101.95274390243902,-117.25273132324219,161.5688626658604,52.503258333333335,13.334416666666666,15.299987420803163
2940680,pc2,-102.36037234042551,-128.87939453125,180.6936875487759,52.503146666666666,13.334191666666667,26.519022190824487
2940680,pc3,-84.986875,-118.528564453125,99.96716828768518,52.50372166666666,13.33492,33.541689453125
2940680,pc3,-86.35416666666667,-125.97697448730469,112.83769077048156,52.503535,13.335036666666667,39.622807820638016
2940680,pc3,-66.125,-63.54606628417969,11.381905573139397,52.50442,13.336013333333334,-2.5789337158203125
2940680,pc3,-94.94125,-123.19430541992188,205.62162087558787,52.50286333333333,13.334211666666668,28.25305541992188
2940680,pc3,-94.850625,-135.34683227539062,176.44455074096027,52.50311,13.33438,40.49620727539063
2940680,pc3,-79.55375,-72.97721862792969,95.36198432428634,52.504086666666666,13.337141666666668,-6.576531372070306
2940680,pc3,-64.074375,-63.04175567626953,6.770001168138996,52.50442666666667,13.335945,-1.0326193237304722
2940680,pc3,-86.64125,-115.02996063232422,118.57816302798973,52.503548333333335,13.334841666666666,28.38871063232422
2940680,pc3,-104.3675,-130.41586303710938,271.8725392544039,52.502465,13.333438333333334,26.048363037109368
2940680,pc3,-97.85185185185183,-112.79212951660156,230.11313339371574,52.502721666666666,13.333908333333332,14.940277664749729
2940680,pc3,-59.31125,-63.06718444824219,6.860579470514666,52.50443166666667,13.335745,3.7559344482421864
2940680,pc3,-101.88375,-291.19598388671875,297.87990792470765,52.502181666666665,13.333433333333334,189.31223388671873
2940680,pc3,-64.6375,-63.25103759765625,9.076499563798766,52.50447666666667,13.335745,-1.3864624023437528
2940680,pc3,-65.765,-63.611549377441406,11.838695615340667,52.50441833333333,13.33602,-2.1534506225585943
2940680,pc3,-95.06875,-132.2030029296875,162.37905503441132,52.50319,13.334558333333334,37.134252929687506
2940680,pc3,-103.70394736842104,-291.19598388671875,256.720091111353,52.502555,13.333615,187.4920365182977
2940680,pc3,-68.423125,-69.73104858398438,51.811540481320776,52.504266666666666,13.336566666666666,1.3079235839843761
2940680,pc3,-77.849375,-113.93498229980469,68.04677806074551,52.50393,13.335248333333332,36.08560729980469
2940680,pc3,-59.00125,-62.981109619140625,5.758197504319241,52.50445166666667,13.335775,3.979859619140626
2940680,pc3,-65.5325,-63.113426208496094,7.894827679627053,52.50441833333333,13.335961666666666,-2.419073791503905
2940680,pc3,-81.97039473684211,-73.46014404296875,104.96545120032125,52.504045,13.337266666666666,-8.51025069387336
2940680,pc3,-102.904375,-291.19598388671875,325.69607036090247,52.501975,13.333201666666668,188.29160888671873
2940680,pc3,-68.05163043478261,-63.58293914794922,11.717547079256908,52.504423333333335,13.336018333333334,-4.468691286833391
3428105,pc2,-91.649375,-85.52809143066406,425.4196648238819,52.490245,13.297318333333331,-6.121283569335944
3428105,pc2,-88.05875,-88.037109375,590.2356461351532,52.48910833333333,13.298896666666666,-0.02164062500000341
3428105,pc2,-87.650625,-86.99687194824219,515.8431683334402,52.489628333333336,13.298196666666666,-0.6537530517578176
3428105,pc2,-72.900625,-73.67765808105469,86.02704301751456,52.49341833333333,13.29185,0.7770330810546824
3428105,pc2,-73.135,-73.42752838134766,83.31316376194569,52.4934,13.291876666666669,0.29252838134765113
3428105,pc2,-71.0975,-72.44073486328125,73.27363016852944,52.492446666666666,13.293578333333333,1.3432348632812534
3428105,pc2,-88.744375,-88.037109375,590.2356461351532,52.48910833333333,13.298896666666666,-0.7072656250000051
3428105,pc2,-83.05,-82.9968490600586,263.4274806714525,52.49418833333333,13.28952,-0.05315093994140341
3428105,pc2,-87.26375,-86.03810119628906,455.01578555335374,52.490046666666665,13.297611666666668,-1.2256488037109392
3428105,pc2,-74.28,-68.41413879394531,41.276574919101236,52.492626666666666,13.293208333333334,-5.865861206054689
3428105,pc2,-71.39125,-71.22888946533203,62.26483436506316,52.49250333333333,13.293443333333334,-0.16236053466796818
3428105,pc2,-87.313125,-86.75904846191406,500.0940148543486,52.48973333333333,13.29804,-0.5540765380859369
3428105,pc2,-92.446875,-89.92306518554688,750.8689423609115,52.488173333333336,13.300715,-2.5238098144531307
3428105,pc2,-76.10375,-80.0499496459961,202.82820039373274,52.491643333333336,13.294965,3.9461996459960886
3428105,pc2,-89.339375,-87.22409057617188,531.3134614857224,52.48951666666667,13.298336666666668,-2.115284423828129
3428105,pc2,-92.861875,-89.92391204833984,750.9498221914137,52.488173333333336,13.300716666666666,-2.937962951660154
